"(Make sure you keep it in a safe place.)","(請儲存在安全的地方。)"
"(Optional. Leave blank for no prefix)","(選填，空白為不要前綴)"
"(ver. %s)","(版本 %s)"
"Additional path added after Base URL to access your Administrative Panel (e.g. admin, backend, control etc.).","新增於基礎URL 之後的路徑，用於訪問您的管理面板（例如, admin, backend, control 等）"
"Admin Path","管理路徑"
"After successfull installation please click the button below.","成功安裝後，請點下面的按鈕。"
"All packages were installed, click 'OK' to continue with installation.","所有包已安裝，點選""確定""繼續安裝。"
"Alternatively you could try the 'Manual Downloads and Upgrades' method.","您也可以試試'手工下載和升級'。"
"Base URL","基礎網址"
"Before you continue to your store, please make a note of your encryption key (Magento uses it to encrypt passwords, credit cards and more).","在轉到您的商店前，請記下您的金鑰(Magento用於加密密碼、信用卡號等)。"
"Check out our","看看"
"Check this box only if it is not possible to automatically validate Secure URL, for example if HTTP authentication is required.","僅當無法自動校驗安全網址時，才選擇該區塊。例如，如果需要HTTP認證。"
"Check this box only if it is not possible to automatically validate the Base URL.","如果不能自動驗證基本URL，就選中該選項。"
"Choose this if you would like to test frontend and backend functionality.","如果您想測試前台和後台功能，選擇該項。"
"Configuration","配置"
"Confirm Password","確認密碼"
"Connection","連接"
"Continue","繼續"
"Continue After Manual Download","下載文檔後繼續"
"Continue Full Download / SVN Installation","完整下載/ SVN 安裝"
"Create Admin Account","建立管理員帳號"
"Currently this is the most stable state available for Magento packages.","這是目前最穩定的Magento軟體包。"
"Database","資料庫"
"Database Connection","資料庫連接"
"Database Name","資料庫名"
"Database Name cannot be empty.","資料庫名稱不能為空。"
"Database Type","資料庫類型"
"Database connection error.","資料庫連接錯誤。"
"Database host","資料庫主機"
"Database server does not support the InnoDB storage engine.","資料庫服務器不支援InnoDB存儲引擎。"
"Database user name","資料庫帳號"
"Database user password","資料庫密碼"
"Default Currency","預設貨幣"
"Download","下載"
"Download Magento Core Modules and Updates","下載Magento核心模塊並更新"
"Downloading and installing Magento, please wait...","正在下載和安裝Magento，請稍候..."
"Email","信件"
"Email Address","電子信箱"
"Enable Charts","啟用圖表"
"Enable this option if you want the charts to be displayed on Dashboard.","如果希望在儀表板上顯示圖表，就選中該選項。"
"Enable this option only if you have SSL available.","僅當您有SSL時，打開該選項。"
"Encryption Key","金鑰"
"File System","文件系統"
"First Name","名字"
"Full Download / SVN Installation","完全下載 / SVN 安裝"
"Get ready to experience Open-Source eCommerce Evolved.","準備好體驗開源電子商務。"
"Go to Backend","轉到後台"
"Go to Frontend","轉到前台"
"Having trouble installing Magento?","安裝Magento有問題嗎？"
"Help Us to Keep Magento Healthy","幫助我們改善Magento"
"Host","主機"
"I agree to the above terms and conditions.","我同意上述合約和條款。"
"If you are a developer and would like to have the latest public updates, choose this option.","如果您是開發，希望獲得最新更新，請選擇該項"
"If you are running PHP as CGI, your PHP processes may run under the same user as the user you used when uploading Magento files.","如果以CGI方式運行PHP，您的PHP程序使用者可能於您上傳Magento檔案的帳號一樣。"
"If you are running the install wizard over a previously downloaded and installed Magento installation, proceed with this method.","如果您是在老版本下載並安裝好的Magento基礎上運行安裝嚮導，請使用這種方法。"
"If you do not wish or are not able to have Magento folders writeable for the web process, you could use PEAR executable located in the root of Magento installation.","如果您不希望或無法設定Magento目錄可從網路寫入，也可以使用Magento安裝根目錄下的PEAR可執行程序。"
"If you have downloaded the full package or installed Magento through SVN, you should skip packages installation and validation by clicking the button below.","如果您下載了完全版，或透過SVN安裝Magento，請點下面的按鈕跳過包安裝和驗證。"
"If you wish to manage Magento packages through the web admin interface, you will need to have web writeable permissions applied to all Magento folders and files.","如果希望透過網頁管理Magento軟體包，所有Magento目錄和檔案權限都必須設定網頁可寫權限。"
"If your server is running on MS Windows, most probably you will not need to change anything.","如果您使用MS Windows伺服器，通常不需要任何編輯。"
"In other cases you will need to make Magento files writeable for the user that the web server process is running under.","否則需要編輯Magento檔案，允許網站訪問者帳號寫入。"
"Installation","安裝"
"Installation Guide","安裝指南"
"Installer does not exist for %s database type","安裝不存在%s的資料庫類型"
"Last Name","姓氏"
"License Agreement","許可協議"
"Locale","語言"
"Locale settings","語言設定"
"Localization","本地化"
"Login Information","登入資訊"
"Magento","Magento"
"Magento Connect Manager Deployment","Magento內容管理器部署"
"Magento Installation Wizard","Magento 安裝精靈"
"Magento is a trademark of Magento Inc. Copyright &copy; %s Magento Inc.","Magento是Magento Inc.的商標， Copyright © %s Magento Inc."
"Magento uses this key to encrypt passwords, credit cards and more. If this field is left empty the system will create an encryption key for you and will display it on the next page.","Magento 使用該金鑰加密密碼、信用卡及其他資訊。如果這個欄位空白，系統將自動產生金鑰，並在下個頁面顯示。"
"Manual Downloads and Upgrades","手工下載和升級"
"No resource for %s DB model.","%s DB模塊沒有資源。"
"One of PHP Extensions ""%s"" must be loaded.","必須載入PHP擴展 ""%s""。"
"PHP Extension '%s' loaded","PHP的擴展'%s'已載入"
"PHP Extensions ""%s"" must be loaded.","必須載入的PHP擴展""%s的""。"""
"PHP extension ""%s"" must be loaded.","必須載入PHP擴展 '%s'。"
"Package Management through the Web","透過網頁管理軟體包"
"Password","密碼"
"Password Confirmation","密碼確認"
"Path ""%s"" must be writable.","路徑 ""%s"" 必須可寫。"
